capacity,label
1.0474256,1.046734
1.046734,1.0464103
1.0464103,1.0454037
1.0454037,1.0452478
1.0452478,1.0450027
1.0450027,1.0441757
1.0441757,1.0440497
1.0440497,1.04372
1.04372,1.042801
1.042801,1.0426729
1.0426729,1.0425214
1.0425214,1.0415790999999999
1.0415790999999999,1.0416116
1.0416116,1.0409116
1.0409116,1.0401888000000001
1.0401888000000001,1.0401672
1.0401672,1.0396882
1.0396882,1.0388722
1.0388722,1.0382214
1.0382214,1.0377432
1.0377432,1.0375164000000001
1.0375164000000001,1.0371825000000001
1.0371825000000001,1.0364373
1.0364373,1.0362015
1.0362015,1.0359154000000002
1.0359154000000002,1.0349774
1.0349774,1.0347150999999999
1.0347150999999999,1.0342692
1.0342692,1.0332495000000002
1.0332495000000002,1.0330743
1.0330743,1.0327106
1.0327106,1.0316865
1.0316865,1.0318549000000001
1.0318549000000001,1.0313710999999999
1.0313710999999999,1.0306752000000001
1.0306752000000001,1.0299954
1.0299954,1.0299447
1.0299447,1.0293633
1.0293633,1.0289456
1.0289456,1.0282315
1.0282315,1.0279181999999998
1.0279181999999998,1.0275203000000002
1.0275203000000002,1.0266806999999998
1.0266806999999998,1.0262653
1.0262653,1.0260131
1.0260131,1.0245306
1.0245306,1.0245087
1.0245087,1.0240382
1.0240382,1.0232081
1.0232081,1.0229901
1.0229901,1.0223732
1.0223732,1.0218365
1.0218365,1.0208344
1.0208344,1.0209915999999999
1.0209915999999999,1.0203202
1.0203202,1.0199696
1.0199696,1.0192297
1.0192297,1.0188725
1.0188725,1.0185667999999999
1.0185667999999999,1.0178994000000001
1.0178994000000001,1.0174402
1.0174402,1.0165216000000001
1.0165216000000001,1.0158539
1.0158539,1.0154948000000001
1.0154948000000001,1.0153511
1.0153511,1.0141139000000001
1.0141139000000001,1.0137507
1.0137507,1.0134029
1.0134029,1.0126547
1.0126547,1.0118697
1.0118697,1.0117654
1.0117654,1.0105623
1.0105623,1.0106874
1.0106874,1.009908
1.009908,1.009488
1.009488,1.0086919
1.0086919,1.0082946
1.0082946,1.0078267
1.0078267,1.0071952
1.0071952,1.0062487
1.0062487,1.0056919
1.0056919,1.0049648000000002
1.0049648000000002,1.0042344
1.0042344,1.00423
1.00423,1.0036321
1.0036321,1.0022691
1.0022691,1.0025959999999998
1.0025959999999998,1.0011649
1.0011649,1.0008256
1.0008256,1.0007622
1.0007622,1.0001056000000002
1.0001056000000002,0.99877053
0.99877053,0.99844521
0.99844521,0.99759215
0.99759215,0.99732506
0.99732506,0.99710059
0.99710059,0.99630433
0.99630433,0.99567872
0.99567872,0.9949463
0.9949463,0.99398464
0.99398464,0.99344265
0.99344265,0.99326521
0.99326521,0.99265063
0.99265063,0.99175107
0.99175107,0.99091798
0.99091798,0.9902699
0.9902699,0.98942882
0.98942882,0.98930168
0.98930168,0.98800951
0.98800951,0.98746008
0.98746008,0.98724115
0.98724115,0.98641706
0.98641706,0.98635089
0.98635089,0.98530078
0.98530078,0.98459041
0.98459041,0.98380607
0.98380607,0.98381341
0.98381341,0.98260224
0.98260224,0.9817906
0.9817906,0.98041427
0.98041427,0.97957969
0.97957969,0.9792363000000002
0.9792363000000002,0.97917628
0.97917628,0.97796798
0.97796798,0.97761494
0.97761494,0.97703254
0.97703254,0.97612047
0.97612047,0.97573906
0.97573906,0.97518218
0.97518218,0.9745878000000001
0.9745878000000001,0.97406846
0.97406846,0.97349018
0.97349018,0.97205073
0.97205073,0.97157753
0.97157753,0.97155935
0.97155935,0.97066092
0.97066092,0.96940994
0.96940994,0.96889257
0.96889257,0.96838659
0.96838659,0.96815819
0.96815819,0.96668851
0.96668851,0.96585858
0.96585858,0.96570408
0.96570408,0.96478456
0.96478456,0.96401662
0.96401662,0.9630337999999999
0.9630337999999999,0.96236581
0.96236581,0.96178597
0.96178597,0.96070188
0.96070188,0.96016449
0.96016449,0.92475164
0.92475164,0.95760626
0.95760626,0.95835799
0.95835799,0.95789194
0.95789194,0.95811921
0.95811921,0.95677793
0.95677793,0.95675653
0.95675653,0.95644653
0.95644653,0.95586634
0.95586634,0.95515245
0.95515245,0.95498061
0.95498061,0.95410126
0.95410126,0.95337301
0.95337301,0.9526965000000001
0.9526965000000001,0.95205212
0.95205212,0.95068508
0.95068508,0.95093685
0.95093685,0.94946867
0.94946867,0.94903839
0.94903839,0.94847232
0.94847232,0.94792581
0.94792581,0.9469294
0.9469294,0.94688833
0.94688833,0.94620097
0.94620097,0.9447909
0.9447909,0.94438618
0.94438618,0.9438318000000001
0.9438318000000001,0.94297737
0.94297737,0.94233811
0.94233811,0.94155562
0.94155562,0.94058734
0.94058734,0.93970984
0.93970984,0.93858802
0.93858802,0.93769169
0.93769169,0.93723369
0.93723369,0.93648267
0.93648267,0.93507874
0.93507874,0.93448704
0.93448704,0.93354672
0.93354672,0.93235171
0.93235171,0.93201995
0.93201995,0.93083984
0.93083984,0.92958647
0.92958647,0.92919725
0.92919725,0.92832148
0.92832148,0.92667294
0.92667294,0.92635143
0.92635143,0.92540669
0.92540669,0.9243741
0.9243741,0.92371541
0.92371541,0.92276281
0.92276281,0.92168581
0.92168581,0.92019218
0.92019218,0.91894192
0.91894192,0.91771197
0.91771197,0.91714323
0.91714323,0.91648316
0.91648316,0.91519272
0.91519272,0.91432607
0.91432607,0.91352636
0.91352636,0.91211647
0.91211647,0.91085452
0.91085452,0.90901369
0.90901369,0.90860242
0.90860242,0.9074561
0.9074561,0.9066419
0.9066419,0.90570259
0.90570259,0.90392834
0.90392834,0.9030109000000001
0.9030109000000001,0.90187192
0.90187192,0.90017205
0.90017205,0.89932758
0.89932758,0.8982321
0.8982321,0.89664102
0.89664102,0.89532834
0.89532834,0.89461339
0.89461339,0.89323789
0.89323789,0.89151436
0.89151436,0.88995546
0.88995546,0.88876241
0.88876241,0.88729447
0.88729447,0.88599795
0.88599795,0.88371927
0.88371927,0.8806379999999999
0.8806379999999999,0.88094395
0.88094395,0.87948149
0.87948149,0.87727147
0.87727147,0.87563318
0.87563318,0.87373167
0.87373167,0.87183362
0.87183362,0.86976689
0.86976689,0.86776018
0.86776018,0.86576754
0.86576754,0.86365855
0.86365855,0.86091053
0.86091053,0.85875136
0.85875136,0.85564727
0.85564727,0.85466307
0.85466307,0.85249889
0.85249889,0.85030669
0.85030669,0.84824562
0.84824562,0.84575361
0.84575361,0.84405011
0.84405011,0.84222156
0.84222156,0.83916301
0.83916301,0.83748722
0.83748722,0.83543068
0.83543068,0.83347887
0.83347887,0.83166462
0.83166462,0.82969666
0.82969666,0.82761705
0.82761705,0.82551384
0.82551384,0.82551384
1.0692153,1.0728973
1.0728973,1.0741193000000002
1.0741193000000002,1.0744642
1.0744642,1.0752395000000001
1.0752395000000001,1.0751576
1.0751576,1.0750158
1.0750158,1.0750946000000001
1.0750946000000001,1.0752398
1.0752398,1.0752633999999999
1.0752633999999999,1.075305
1.075305,1.075416
1.075416,1.0755422
1.0755422,1.0755683
1.0755683,1.0756472
1.0756472,1.0754443
1.0754443,1.0755121
1.0755121,1.0755508
1.0755508,1.0755863
1.0755863,1.075505
1.075505,1.0755033
1.0755033,1.0754765
1.0754765,1.0752091000000001
1.0752091000000001,1.0752426000000002
1.0752426000000002,1.0751381000000002
1.0751381000000002,1.0751202
1.0751202,1.0751739
1.0751739,1.0751389
1.0751389,1.0749916000000002
1.0749916000000002,1.0748228000000002
1.0748228000000002,1.0745531000000001
1.0745531000000001,1.074597
1.074597,1.0742815000000001
1.0742815000000001,1.0742478000000002
1.0742478000000002,1.074149
1.074149,1.0739798999999999
1.0739798999999999,1.0741136999999998
1.0741136999999998,1.0742053
1.0742053,1.074387
1.074387,1.0741684
1.0741684,1.0742196000000002
1.0742196000000002,1.0740409
1.0740409,1.073836
1.073836,1.0736912
1.0736912,1.0734916
1.0734916,1.0734562
1.0734562,1.0733305
1.0733305,1.0730447
1.0730447,1.0729946000000001
1.0729946000000001,1.0728215
1.0728215,1.0727541
1.0727541,1.0728049
1.0728049,1.0724517
1.0724517,1.0723504
1.0723504,1.0722493999999998
1.0722493999999998,1.0722085
1.0722085,1.071784
1.071784,1.0714743999999998
1.0714743999999998,1.0716063
1.0716063,1.0714122
1.0714122,1.0713603
1.0713603,1.0713508
1.0713508,1.0711676
1.0711676,1.0708553
1.0708553,1.0708643999999998
1.0708643999999998,1.0707765
1.0707765,1.0707766
1.0707766,1.0705744
1.0705744,1.0703945
1.0703945,1.0701987
1.0701987,1.0699166000000002
1.0699166000000002,1.0698361
1.0698361,1.0697013000000002
1.0697013000000002,1.0695316000000001
1.0695316000000001,1.0695466999999999
1.0695466999999999,1.0694454
1.0694454,1.0691258999999997
1.0691258999999997,1.0689081
1.0689081,1.068754
1.068754,1.0685441
1.0685441,1.068347
1.068347,1.0681916
1.0681916,1.0678701000000002
1.0678701000000002,1.0677067
1.0677067,1.0678809
1.0678809,1.0677865
1.0677865,1.0677092
1.0677092,1.0673306
1.0673306,1.0671834999999998
1.0671834999999998,1.0669347
1.0669347,1.0667497
1.0667497,1.0666739
1.0666739,1.0666214
1.0666214,1.0662642
1.0662642,1.0661582
1.0661582,1.0659268999999998
1.0659268999999998,1.0656682
1.0656682,1.0655317
1.0655317,1.0654062
1.0654062,1.0650913999999998
1.0650913999999998,1.0648438
1.0648438,1.064678
1.064678,1.0644438
1.0644438,1.0642668
1.0642668,1.0638983999999998
1.0638983999999998,1.0637964
1.0637964,1.0635828
1.0635828,1.0633518
1.0633518,1.0633042
1.0633042,1.0630213
1.0630213,1.0629121000000001
1.0629121000000001,1.062945
1.062945,1.0629249
1.0629249,1.0624664
1.0624664,1.0622264
1.0622264,1.0620811000000001
1.0620811000000001,1.061704
1.061704,1.0615333
1.0615333,1.0614371
1.0614371,1.0610799
1.0610799,1.060848
1.060848,1.0607723
1.0607723,1.0605655
1.0605655,1.060341
1.060341,1.0600677
1.0600677,1.059657
1.059657,1.0593382
1.0593382,1.0592631000000001
1.0592631000000001,1.0591618
1.0591618,1.0590258
1.0590258,1.058683
1.058683,1.0584877000000001
1.0584877000000001,1.0584191
1.0584191,1.058268
1.058268,1.0580628
1.0580628,1.0578056999999998
1.0578056999999998,1.0574709
1.0574709,1.0571583999999998
1.0571583999999998,1.0570979
1.0570979,1.0568313999999999
1.0568313999999999,1.0567348
1.0567348,1.0563046
1.0563046,1.0560549
1.0560549,1.0558542
1.0558542,1.0555122
1.0555122,1.0553441000000001
1.0553441000000001,1.0550358999999998
1.0550358999999998,1.0547845
1.0547845,1.0545927
1.0545927,1.0542626
1.0542626,1.0539082
1.0539082,1.0538312
1.0538312,1.0534786
1.0534786,1.0532776000000001
1.0532776000000001,1.0530218
1.0530218,1.0527971
1.0527971,1.0526847
1.0526847,1.0524963999999999
1.0524963999999999,1.052235
1.052235,1.0519439
1.0519439,1.0516602
1.0516602,1.0513066999999998
1.0513066999999998,1.0512034
1.0512034,1.0509608
1.0509608,1.0506572
1.0506572,1.0505518
1.0505518,1.0502126
1.0502126,1.0498986000000001
1.0498986000000001,1.0497206000000001
1.0497206000000001,1.0495465
1.0495465,1.0492581
1.0492581,1.0490084
1.0490084,1.0487732
1.0487732,1.0485165
1.0485165,1.0482315999999998
1.0482315999999998,1.0477724
1.0477724,1.0475469000000002
1.0475469000000002,1.0473335
1.0473335,1.0469623
1.0469623,1.0468190999999998
1.0468190999999998,1.046669
1.046669,1.0463638000000002
1.0463638000000002,1.0462366
1.0462366,1.045985
1.045985,1.0456084
1.0456084,1.045499
1.045499,1.0452098
1.0452098,1.0449662
1.0449662,1.0446636999999999
1.0446636999999999,1.0443853
1.0443853,1.0441614
1.0441614,1.0438801
1.0438801,1.0434363000000002
1.0434363000000002,1.0432511999999998
1.0432511999999998,1.0430496
1.0430496,1.0426501
1.0426501,1.0424216
1.0424216,1.0420086
1.0420086,1.0416417
1.0416417,1.0415446
1.0415446,1.0413185
1.0413185,1.0408754
1.0408754,1.0406194
1.0406194,1.0403324
1.0403324,1.0401888000000001
1.0401888000000001,1.0399621
1.0399621,1.0396329
1.0396329,1.0393742
1.0393742,1.0392059
1.0392059,1.0387843
1.0387843,1.0385278
1.0385278,1.038242
1.038242,1.0378227
1.0378227,1.0375787
1.0375787,1.0373198000000001
1.0373198000000001,1.0369127
1.0369127,1.0365799999999998
1.0365799999999998,1.0363958
1.0363958,1.0361022
1.0361022,1.0359256
1.0359256,1.0357863
1.0357863,1.0353166
1.0353166,1.0344540999999998
1.0344540999999998,1.0345978999999998
1.0345978999999998,1.0340308
1.0340308,1.0340766
1.0340766,1.0337054
1.0337054,1.0335258
1.0335258,1.0331595999999998
1.0331595999999998,1.0326895
1.0326895,1.0327425
1.0327425,1.0325285
1.0325285,1.0319434
1.0319434,1.0316825
1.0316825,1.0312693000000002
1.0312693000000002,1.0312181
1.0312181,1.0304841999999999
1.0304841999999999,1.0306646000000002
1.0306646000000002,1.0300512
1.0300512,1.0296683
1.0296683,1.0290997
1.0290997,1.0292245
1.0292245,1.0290098
1.0290098,1.028664
1.028664,1.0282645000000001
1.0282645000000001,1.0278273999999998
1.0278273999999998,0.90786719
0.90786719,1.0243342
1.0243342,1.0255208
1.0255208,1.0249144000000001
1.0249144000000001,1.0257075999999998
1.0257075999999998,1.0255886
1.0255886,1.025333
1.025333,1.0250993
1.0250993,1.0246831
1.0246831,1.0246288000000001
1.0246288000000001,1.0240568
1.0240568,1.0237902
1.0237902,1.0239304
1.0239304,1.023802
1.023802,1.0233666
1.0233666,1.0226626
1.0226626,1.0225514999999998
1.0225514999999998,1.0223699
1.0223699,1.0224223
1.0224223,1.022109
1.022109,1.021616
1.021616,1.0216063
1.0216063,1.0214556000000001
1.0214556000000001,1.0209861999999998
1.0209861999999998,1.0209328000000002
1.0209328000000002,1.0197781
1.0197781,1.020066
1.020066,1.0195003
1.0195003,1.0192715
1.0192715,1.0187532
1.0187532,1.0184406
1.0184406,1.0175105
1.0175105,1.0170630999999999
1.0170630999999999,1.0172774
1.0172774,1.0169545
1.0169545,1.0169786
1.0169786,1.0164868
1.0164868,1.0159107
1.0159107,1.0154319
1.0154319,1.0152869
1.0152869,1.014943
1.014943,1.0145082
1.0145082,1.0133321
1.0133321,1.0131120999999998
1.0131120999999998,1.013518
1.013518,1.0127677
1.0127677,1.0126203999999999
1.0126203999999999,1.0120183
1.0120183,1.0118486
1.0118486,1.0109523999999999
1.0109523999999999,1.0108663
1.0108663,1.0110265
1.0110265,1.0106690999999999
1.0106690999999999,1.0102016
1.0102016,1.0091914
1.0091914,1.0089704
1.0089704,1.0086873
1.0086873,1.0080497
1.0080497,1.0071835999999998
1.0071835999999998,1.0069445
1.0069445,1.0067233
1.0067233,1.0066245999999999
1.0066245999999999,1.0057851999999998
1.0057851999999998,1.0050726
1.0050726,1.0050254
1.0050254,1.0037186
1.0037186,1.0036539
1.0036539,1.0035576
1.0035576,1.0027937
1.0027937,1.0022103999999998
1.0022103999999998,1.0018131
1.0018131,1.0015413
1.0015413,1.0007073
1.0007073,1.00014
1.00014,0.99967134
0.99967134,0.99952179
0.99952179,0.99884558
0.99884558,0.99838644
0.99838644,0.99822193
0.99822193,0.99745816
0.99745816,0.99700028
0.99700028,0.99659604
0.99659604,0.99605834
0.99605834,0.9947589
0.9947589,0.99454242
0.99454242,0.99397439
0.99397439,0.99345094
0.99345094,0.99257815
0.99257815,0.99231809
0.99231809,0.99113476
0.99113476,0.99107814
0.99107814,0.99068224
0.99068224,0.98971421
0.98971421,0.98956043
0.98956043,0.98875135
0.98875135,0.98864114
0.98864114,0.98736942
0.98736942,0.9871791
0.9871791,0.98662758
0.98662758,0.98558468
0.98558468,0.98491019
0.98491019,0.9845019
0.9845019,0.98380524
0.98380524,0.98352033
0.98352033,0.98261571
0.98261571,0.98163748
0.98163748,0.98155922
0.98155922,0.98064864
0.98064864,0.98028457
0.98028457,0.97919244
0.97919244,0.97841525
0.97841525,0.97726518
0.97726518,0.97709477
0.97709477,0.97611934
0.97611934,0.97596419
0.97596419,0.97543997
0.97543997,0.97421104
0.97421104,0.97367263
0.97367263,0.97204751
0.97204751,0.97166187
0.97166187,0.9711383
0.9711383,0.97092974
0.97092974,0.97000027
0.97000027,0.96856207
0.96856207,0.96784741
0.96784741,0.96736336
0.96736336,0.9665705
0.9665705,0.96586424
0.96586424,0.96502852
0.96502852,0.96419501
0.96419501,0.96287698
0.96287698,0.96235693
0.96235693,0.96161675
0.96161675,0.96088457
0.96088457,0.96035767
0.96035767,0.95905912
0.95905912,0.95816153
0.95816153,0.95712185
0.95712185,0.95616537
0.95616537,0.95575339
0.95575339,0.954234
0.954234,0.95329142
0.95329142,0.95256299
0.95256299,0.95171273
0.95171273,0.95039713
0.95039713,0.94989258
0.94989258,0.94911712
0.94911712,0.94812816
0.94812816,0.94712043
0.94712043,0.94634581
0.94634581,0.94547534
0.94547534,0.94410098
0.94410098,0.94318336
0.94318336,0.9419136
0.9419136,0.94139177
0.94139177,0.93974662
0.93974662,0.93853188
0.93853188,0.93736917
0.93736917,0.93661058
0.93661058,0.93513185
0.93513185,0.93430507
0.93430507,0.93327701
0.93327701,0.93201149
0.93201149,0.93055868
0.93055868,0.92968458
0.92968458,0.92801201
0.92801201,0.92698038
0.92698038,0.92566842
0.92566842,0.92436653
0.92436653,0.92325348
0.92325348,0.92208081
0.92208081,0.92074805
0.92074805,0.91929919
0.91929919,0.9175601000000001
0.9175601000000001,0.91583109
0.91583109,0.91494256
0.91494256,0.91367924
0.91367924,0.91190428
0.91190428,0.91034245
0.91034245,0.90921539
0.90921539,0.9072783000000001
0.9072783000000001,0.90568167
0.90568167,0.90446496
0.90446496,0.90266663
0.90266663,0.90100038
0.90100038,0.89936686
0.89936686,0.89788222
0.89788222,0.89594066
0.89594066,0.89407933
0.89407933,0.89248693
0.89248693,0.89085054
0.89085054,0.88900661
0.88900661,0.88755983
0.88755983,0.88553745
0.88553745,0.88401437
0.88401437,0.88218367
0.88218367,0.88061273
0.88061273,0.87853497
0.87853497,0.87695885
0.87695885,0.87493223
0.87493223,0.87290198
0.87290198,0.87088978
0.87088978,0.8687792999999999
0.8687792999999999,0.86692816
0.86692816,0.86470538
0.86470538,0.86297095
0.86297095,0.86079347
0.86079347,0.85822964
0.85822964,0.85633785
0.85633785,0.85468566
0.85468566,0.85267848
0.85267848,0.85082346
0.85082346,0.84881032
0.84881032,0.84684467
0.84684467,0.84491497
0.84491497,0.84291393
0.84291393,0.84094626
0.84094626,0.83904535
0.83904535,0.8364014000000001
0.8364014000000001,0.8351208000000001
0.8351208000000001,0.83335465
0.83335465,0.83133745
0.83133745,0.82953918
0.82953918,0.82746041
0.82746041,0.82567608
0.82567608,0.82567608
1.0641999,1.0680153000000001
1.0680153000000001,1.0691153
1.0691153,1.0698709
1.0698709,1.0705818
1.0705818,1.0706008999999999
1.0706008999999999,1.0707194
1.0707194,1.0711333
1.0711333,1.0711216000000001
1.0711216000000001,1.071297
1.071297,1.0715313
1.0715313,1.0714687
1.0714687,1.0716541000000002
1.0716541000000002,1.0719966
1.0719966,1.0720046
1.0720046,1.0720097
1.0720097,1.0722343
1.0722343,1.0722232
1.0722232,1.0723783000000002
1.0723783000000002,1.0723876
1.0723876,1.0723708
1.0723708,1.0725733
1.0725733,1.0724383999999998
1.0724383999999998,1.0724502
1.0724502,1.0726156
1.0726156,1.0724553999999997
1.0724553999999997,1.0725958
1.0725958,1.0728347
1.0728347,1.0727203
1.0727203,1.0726393
1.0726393,1.0726308
1.0726308,1.0725203
1.0725203,1.0724337
1.0724337,1.0725482
1.0725482,1.0723906
1.0723906,1.0725156
1.0725156,1.0726811
1.0726811,1.0727078
1.0727078,1.0730206
1.0730206,1.0729146999999999
1.0729146999999999,1.0729113000000001
1.0729113000000001,1.0729187
1.0729187,1.0727586
1.0727586,1.0727086000000001
1.0727086000000001,1.0728718000000002
1.0728718000000002,1.0726886
1.0726886,1.0727229999999999
1.0727229999999999,1.0727786
1.0727786,1.0725687
1.0725687,1.0725982
1.0725982,1.0728087
1.0728087,1.0726577
1.0726577,1.0724988000000002
1.0724988000000002,1.0726149
1.0726149,1.0725015
1.0725015,1.0724863000000002
1.0724863000000002,1.0723733999999998
1.0723733999999998,1.0721806999999999
1.0721806999999999,1.0725198999999999
1.0725198999999999,1.0722873
1.0722873,1.072331
1.072331,1.072531
1.072531,1.0723745
1.0723745,1.0722322
1.0722322,1.0724565000000001
1.0724565000000001,1.072327
1.072327,1.0723247999999999
1.0723247999999999,1.0724396999999999
1.0724396999999999,1.0721872
1.0721872,1.0721257
1.0721257,1.0721933000000001
1.0721933000000001,1.0720134
1.0720134,1.0719442
1.0719442,1.0720071000000002
1.0720071000000002,1.0719433999999999
1.0719433999999999,1.0719203000000002
1.0719203000000002,1.0719451
1.0719451,1.0716909
1.0716909,1.0718374
1.0718374,1.0716406
1.0716406,1.0716357
1.0716357,1.0717181
1.0717181,1.0715203000000002
1.0715203000000002,1.0715127
1.0715127,1.0718063999999998
1.0718063999999998,1.0716878
1.0716878,1.0714976999999999
1.0714976999999999,1.0716333
1.0716333,1.0714011
1.0714011,1.0714071000000003
1.0714071000000003,1.0714288
1.0714288,1.071308
1.071308,1.0712093
1.0712093,1.0711676
1.0711676,1.0710256999999999
1.0710256999999999,1.0709475
1.0709475,1.0707841
1.0707841,1.0707065
1.0707065,1.0709631000000002
1.0709631000000002,1.070745
1.070745,1.0708048000000001
1.0708048000000001,1.0707366000000003
1.0707366000000003,1.0704596000000002
1.0704596000000002,1.0703435
1.0703435,1.0704277
1.0704277,1.0702198
1.0702198,1.0702515
1.0702515,1.0702314
1.0702314,1.0701568000000001
1.0701568000000001,1.0702426
1.0702426,1.0703026000000002
1.0703026000000002,1.07015
1.07015,1.0698615
1.0698615,1.0699196000000002
1.0699196000000002,1.0698071000000002
1.0698071000000002,1.0699142
1.0699142,1.069752
1.069752,1.0695596
1.0695596,1.0694976999999999
1.0694976999999999,1.0693313
1.0693313,1.0692098
1.0692098,1.0693069
1.0693069,1.0691605
1.0691605,1.0691361000000001
1.0691361000000001,1.0691749
1.0691749,1.0689381000000002
1.0689381000000002,1.0687441999999998
1.0687441999999998,1.0686864
1.0686864,1.0685161
1.0685161,1.0683715
1.0683715,1.0684136999999998
1.0684136999999998,1.0684408
1.0684408,1.0684239
1.0684239,1.0683296999999998
1.0683296999999998,1.0682979
1.0682979,1.0681998
1.0681998,1.0681806999999999
1.0681806999999999,1.0679702
1.0679702,1.0678908999999999
1.0678908999999999,1.0678205
1.0678205,1.0676899
1.0676899,1.0677849
1.0677849,1.0675642
1.0675642,1.0674036
1.0674036,1.0674393
1.0674393,1.0672065
1.0672065,1.0670757
1.0670757,1.0671037
1.0671037,1.0669073999999998
1.0669073999999998,1.0666343999999999
1.0666343999999999,1.0666364
1.0666364,1.0664806
1.0664806,1.0662496000000001
1.0662496000000001,1.0662553
1.0662553,1.0660611
1.0660611,1.0659448
1.0659448,1.0660083
1.0660083,1.0659072
1.0659072,1.0659473999999998
1.0659473999999998,1.0657951
1.0657951,1.0655867
1.0655867,1.0656933000000002
1.0656933000000002,1.0654538999999998
1.0654538999999998,1.0652190000000001
1.0652190000000001,1.0653627
1.0653627,1.065078
1.065078,1.0647701999999999
1.0647701999999999,1.0649116000000003
1.0649116000000003,1.064607
1.064607,1.0644947
1.0644947,1.0645332
1.0645332,1.0643851999999998
1.0643851999999998,1.0643194
1.0643194,1.0641072
1.0641072,1.0639105
1.0639105,1.0638846000000002
1.0638846000000002,1.0636638
1.0636638,1.0635108999999998
1.0635108999999998,1.0634325
1.0634325,1.0632758
1.0632758,1.0632306
1.0632306,1.0633743
1.0633743,1.0631315000000001
1.0631315000000001,1.0630455
1.0630455,1.0630535
1.0630535,1.0628066999999999
1.0628066999999999,1.0626693
1.0626693,1.0626029
1.0626029,1.0623263
1.0623263,1.0622016
1.0622016,1.0621701000000001
1.0621701000000001,1.0618728000000002
1.0618728000000002,1.0615819
1.0615819,1.0615290000000002
1.0615290000000002,1.0613801
1.0613801,1.0613698
1.0613698,1.0612409999999999
1.0612409999999999,1.0610576999999999
1.0610576999999999,1.0607817
1.0607817,1.0606136
1.0606136,1.0604153
1.0604153,1.0604531000000001
1.0604531000000001,1.0601478000000002
1.0601478000000002,1.0599047
1.0599047,1.0601027
1.0601027,1.0599308
1.0599308,1.0597665
1.0597665,1.0597809999999999
1.0597809999999999,1.0594145000000001
1.0594145000000001,1.0592718
1.0592718,1.0592625
1.0592625,1.0590173999999999
1.0590173999999999,1.0587312
1.0587312,1.0585955
1.0585955,1.0583473
1.0583473,1.0583006000000001
1.0583006000000001,1.0580287
1.0580287,1.0578816999999998
1.0578816999999998,1.0578682
1.0578682,1.0576714
1.0576714,1.0575716
1.0575716,1.0574561000000002
1.0574561000000002,1.057124
1.057124,1.0569714
1.0569714,1.0569594
1.0569594,1.0566191999999999
1.0566191999999999,1.0564733
1.0564733,1.0563858
1.0563858,1.0561191
1.0561191,1.0560914
1.0560914,1.0560373
1.0560373,1.0557411
1.0557411,1.0556377000000001
1.0556377000000001,1.0555128999999999
1.0555128999999999,1.0553043
1.0553043,1.0550277
1.0550277,1.0548686
1.0548686,1.0545745
1.0545745,1.0545295
1.0545295,1.0542752
1.0542752,1.054082
1.054082,1.0539062
1.0539062,1.0537021999999998
1.0537021999999998,1.0535375
1.0535375,1.0535733
1.0535733,1.053295
1.053295,1.0529709999999999
1.0529709999999999,1.0528212
1.0528212,1.0517528
1.0517528,1.0508651000000002
1.0508651000000002,1.0511778999999999
1.0511778999999999,1.0511041
1.0511041,1.0510712
1.0510712,1.0511181
1.0511181,1.0509044
1.0509044,1.0508345
1.0508345,1.0507540000000002
1.0507540000000002,1.0505195
1.0505195,1.050455
1.050455,1.0503752
1.0503752,1.0502479999999998
1.0502479999999998,1.0501413
1.0501413,1.0498858999999998
1.0498858999999998,1.0496819
1.0496819,1.0496404
1.0496404,1.0493412
1.0493412,1.0491721999999999
1.0491721999999999,1.0489919
1.0489919,1.0488073999999998
1.0488073999999998,1.0487151000000001
1.0487151000000001,1.0486813999999998
1.0486813999999998,1.0484015
1.0484015,1.0482006
1.0482006,1.0481704
1.0481704,1.0478691999999998
1.0478691999999998,1.0477383
1.0477383,1.0476299999999998
1.0476299999999998,1.0473205
1.0473205,1.0469428
1.0469428,1.0468719000000002
1.0468719000000002,1.046613
1.046613,1.0463973
1.0463973,1.046219
1.046219,1.0459834000000001
1.0459834000000001,1.0458534
1.0458534,1.0456866
1.0456866,1.0453253
1.0453253,1.0452120999999999
1.0452120999999999,1.044952
1.044952,1.0447279
1.0447279,1.0446514
1.0446514,1.0443553
1.0443553,1.0440733
1.0440733,1.0440249
1.0440249,1.0438140999999999
1.0438140999999999,1.0434968
1.0434968,1.0433745
1.0433745,1.0430038000000001
1.0430038000000001,1.0426881
1.0426881,1.0425832
1.0425832,1.0423033000000002
1.0423033000000002,1.0421154000000001
1.0421154000000001,1.0418495
1.0418495,1.0415353
1.0415353,1.0413888
1.0413888,1.0409434000000002
1.0409434000000002,1.0406647
1.0406647,1.0406402
1.0406402,1.0403069999999999
1.0403069999999999,1.0399662
1.0399662,1.0397571
1.0397571,1.039418
1.039418,1.0391066999999998
1.0391066999999998,1.0388389999999998
1.0388389999999998,1.038481
1.038481,1.0382756
1.0382756,1.0380433
1.0380433,1.0377762
1.0377762,1.0376104
1.0376104,1.0373031
1.0373031,1.0369089
1.0369089,1.0366305
1.0366305,1.0363582
1.0363582,1.0359901
1.0359901,1.0357882999999999
1.0357882999999999,1.0353857
1.0353857,1.0349783000000001
1.0349783000000001,1.0347354
1.0347354,1.0343423
1.0343423,1.0340081
1.0340081,1.0336914000000001
1.0336914000000001,1.0333762
1.0333762,1.0330465
1.0330465,1.0325918
1.0325918,1.0317824
1.0317824,1.0318072
